,epoch,tag,variable,value,training_time,sem_variant
14052,51.0,feb_24_uncertainty2.5E-03_s1080_1E+00_5E-03,bi_shuffle,0.2365029699267196,515.8589974320988,uncertainty
14053,51.0,feb_24_uncertainty2.5E-03_s1080_1E+00_5E-03,bi_shuffle,0.2067860174967042,515.8589974320988,uncertainty
14054,51.0,feb_24_uncertainty2.5E-03_s1080_1E+00_5E-03,bi_shuffle,0.235248168420948,515.8589974320988,uncertainty
14055,51.0,feb_24_uncertainty2.5E-03_s1080_1E+00_5E-03,bi_shuffle,0.2333671666438226,515.8589974320988,uncertainty
14056,51.0,feb_24_uncertainty2.5E-03_s1080_1E+00_5E-03,bi_shuffle,0.2258625320336094,515.8589974320988,uncertainty
14057,51.0,feb_24_uncertainty2.5E-03_s1080_1E+00_5E-03,bi_shuffle,0.251369333387493,515.8589974320988,uncertainty
14058,1.0,feb_24_uncertainty2.5E-03_s1080_1E+00_5E-03,bi_shuffle,,9.992520481481481,uncertainty
14059,1.0,feb_24_uncertainty2.5E-03_s1080_1E+00_5E-03,bi_shuffle,0.2601879915980676,9.992520481481481,uncertainty
14060,1.0,feb_24_uncertainty2.5E-03_s1080_1E+00_5E-03,bi_shuffle,0.1887421391113362,9.992520481481481,uncertainty
14061,1.0,feb_24_uncertainty2.5E-03_s1080_1E+00_5E-03,bi_shuffle,0.2228961129786187,9.992520481481481,uncertainty
14062,1.0,feb_24_uncertainty2.5E-03_s1080_1E+00_5E-03,bi_shuffle,0.1634565989706199,9.992520481481481,uncertainty
14063,1.0,feb_24_uncertainty2.5E-03_s1080_1E+00_5E-03,bi_shuffle,0.2099725541818241,9.992520481481481,uncertainty
14064,1.0,feb_24_uncertainty2.5E-03_s1080_1E+00_5E-03,bi_shuffle,0.2493697944500943,9.992520481481481,uncertainty
14065,1.0,feb_24_uncertainty2.5E-03_s1080_1E+00_5E-03,bi_shuffle,0.2167792918640172,9.992520481481481,uncertainty
14066,1.0,feb_24_uncertainty2.5E-03_s1080_1E+00_5E-03,bi_shuffle,0.2056287615653127,9.992520481481481,uncertainty
14067,1.0,feb_24_uncertainty2.5E-03_s1080_1E+00_5E-03,bi_shuffle,0.2385337417346922,9.992520481481481,uncertainty
14068,1.0,feb_24_uncertainty2.5E-03_s1080_1E+00_5E-03,bi_shuffle,0.167212137718881,9.992520481481481,uncertainty
14069,101.0,feb_24_uncertainty2.5E-03_s1080_1E+00_5E-03,bi_shuffle,,1033.6255435555556,uncertainty
14070,101.0,feb_24_uncertainty2.5E-03_s1080_1E+00_5E-03,bi_shuffle,0.2246018335149737,1033.6255435555556,uncertainty
14071,101.0,feb_24_uncertainty2.5E-03_s1080_1E+00_5E-03,bi_shuffle,0.2459237251711227,1033.6255435555556,uncertainty
14072,101.0,feb_24_uncertainty2.5E-03_s1080_1E+00_5E-03,bi_shuffle,0.2340074825185355,1033.6255435555556,uncertainty
14073,101.0,feb_24_uncertainty2.5E-03_s1080_1E+00_5E-03,bi_shuffle,0.2397907403711738,1033.6255435555556,uncertainty
14074,101.0,feb_24_uncertainty2.5E-03_s1080_1E+00_5E-03,bi_shuffle,0.218069438497315,1033.6255435555556,uncertainty
14075,101.0,feb_24_uncertainty2.5E-03_s1080_1E+00_5E-03,bi_shuffle,0.2181067911382024,1033.6255435555556,uncertainty
14076,101.0,feb_24_uncertainty2.5E-03_s1080_1E+00_5E-03,bi_shuffle,0.2289027438944127,1033.6255435555556,uncertainty
14077,101.0,feb_24_uncertainty2.5E-03_s1080_1E+00_5E-03,bi_shuffle,0.2156333180696944,1033.6255435555556,uncertainty
14078,101.0,feb_24_uncertainty2.5E-03_s1080_1E+00_5E-03,bi_shuffle,0.2224163441877064,1033.6255435555556,uncertainty
14079,101.0,feb_24_uncertainty2.5E-03_s1080_1E+00_5E-03,bi_shuffle,0.2201541858981684,1033.6255435555556,uncertainty
14080,81.0,feb_24_uncertainty2.5E-03_s1080_1E+00_5E-03,bi_shuffle,,826.7978039259258,uncertainty
14081,81.0,feb_24_uncertainty2.5E-03_s1080_1E+00_5E-03,bi_shuffle,0.2282835255514911,826.7978039259258,uncertainty
14082,81.0,feb_24_uncertainty2.5E-03_s1080_1E+00_5E-03,bi_shuffle,0.2089338954529862,826.7978039259258,uncertainty
14083,81.0,feb_24_uncertainty2.5E-03_s1080_1E+00_5E-03,bi_shuffle,0.2146647450743558,826.7978039259258,uncertainty
14084,81.0,feb_24_uncertainty2.5E-03_s1080_1E+00_5E-03,bi_shuffle,0.23659436423142,826.7978039259258,uncertainty
14085,81.0,feb_24_uncertainty2.5E-03_s1080_1E+00_5E-03,bi_shuffle,0.2205656401336302,826.7978039259258,uncertainty
14086,81.0,feb_24_uncertainty2.5E-03_s1080_1E+00_5E-03,bi_shuffle,0.226236660499741,826.7978039259258,uncertainty
14087,81.0,feb_24_uncertainty2.5E-03_s1080_1E+00_5E-03,bi_shuffle,0.2310607675217121,826.7978039259258,uncertainty
14088,81.0,feb_24_uncertainty2.5E-03_s1080_1E+00_5E-03,bi_shuffle,0.2136648206943601,826.7978039259258,uncertainty
14089,81.0,feb_24_uncertainty2.5E-03_s1080_1E+00_5E-03,bi_shuffle,0.2451868694024337,826.7978039259258,uncertainty
14090,81.0,feb_24_uncertainty2.5E-03_s1080_1E+00_5E-03,bi_shuffle,0.2251639759831523,826.7978039259258,uncertainty
14091,11.0,feb_24_uncertainty2.5E-03_s1080_1E+00_5E-03,bi_shuffle,,114.45198767901233,uncertainty
14092,11.0,feb_24_uncertainty2.5E-03_s1080_1E+00_5E-03,bi_shuffle,0.2163381419316858,114.45198767901233,uncertainty
14093,11.0,feb_24_uncertainty2.5E-03_s1080_1E+00_5E-03,bi_shuffle,0.2084317061343416,114.45198767901233,uncertainty
14094,11.0,feb_24_uncertainty2.5E-03_s1080_1E+00_5E-03,bi_shuffle,0.2424942328339022,114.45198767901233,uncertainty
14095,11.0,feb_24_uncertainty2.5E-03_s1080_1E+00_5E-03,bi_shuffle,0.2429231581109991,114.45198767901233,uncertainty
14096,11.0,feb_24_uncertainty2.5E-03_s1080_1E+00_5E-03,bi_shuffle,0.2224717648672566,114.45198767901233,uncertainty
14097,11.0,feb_24_uncertainty2.5E-03_s1080_1E+00_5E-03,bi_shuffle,0.2174593694558617,114.45198767901233,uncertainty
14098,11.0,feb_24_uncertainty2.5E-03_s1080_1E+00_5E-03,bi_shuffle,0.2218417899230035,114.45198767901233,uncertainty
14099,11.0,feb_24_uncertainty2.5E-03_s1080_1E+00_5E-03,bi_shuffle,0.2122570705782014,114.45198767901233,uncertainty
14100,11.0,feb_24_uncertainty2.5E-03_s1080_1E+00_5E-03,bi_shuffle,0.2003391690041404,114.45198767901233,uncertainty
14101,11.0,feb_24_uncertainty2.5E-03_s1080_1E+00_5E-03,bi_shuffle,0.2112196157773545,114.45198767901233,uncertainty
14102,71.0,feb_24_uncertainty2.5E-03_s1080_1E+00_5E-03,bi_shuffle,,725.8009111234568,uncertainty
14103,71.0,feb_24_uncertainty2.5E-03_s1080_1E+00_5E-03,bi_shuffle,0.2192851534358464,725.8009111234568,uncertainty
14104,71.0,feb_24_uncertainty2.5E-03_s1080_1E+00_5E-03,bi_shuffle,0.2363541001752097,725.8009111234568,uncertainty
14105,71.0,feb_24_uncertainty2.5E-03_s1080_1E+00_5E-03,bi_shuffle,0.2051961264531716,725.8009111234568,uncertainty
14106,71.0,feb_24_uncertainty2.5E-03_s1080_1E+00_5E-03,bi_shuffle,0.2226607102789277,725.8009111234568,uncertainty
14107,71.0,feb_24_uncertainty2.5E-03_s1080_1E+00_5E-03,bi_shuffle,0.2242156725870669,725.8009111234568,uncertainty
14108,71.0,feb_24_uncertainty2.5E-03_s1080_1E+00_5E-03,bi_shuffle,0.2149476519297881,725.8009111234568,uncertainty
14109,71.0,feb_24_uncertainty2.5E-03_s1080_1E+00_5E-03,bi_shuffle,0.2283463631197245,725.8009111234568,uncertainty
14110,71.0,feb_24_uncertainty2.5E-03_s1080_1E+00_5E-03,bi_shuffle,0.2384363052193066,725.8009111234568,uncertainty
14111,71.0,feb_24_uncertainty2.5E-03_s1080_1E+00_5E-03,bi_shuffle,0.2028486183817303,725.8009111234568,uncertainty
14112,71.0,feb_24_uncertainty2.5E-03_s1080_1E+00_5E-03,bi_shuffle,0.2076910486905895,725.8009111234568,uncertainty
14113,21.0,feb_24_uncertainty2.5E-03_s1080_1E+00_5E-03,bi_shuffle,,217.90897308641976,uncertainty
14114,21.0,feb_24_uncertainty2.5E-03_s1080_1E+00_5E-03,bi_shuffle,0.228501375170804,217.90897308641976,uncertainty
14115,21.0,feb_24_uncertainty2.5E-03_s1080_1E+00_5E-03,bi_shuffle,0.2281551441730428,217.90897308641976,uncertainty
14116,21.0,feb_24_uncertainty2.5E-03_s1080_1E+00_5E-03,bi_shuffle,0.2102753389088244,217.90897308641976,uncertainty
14117,21.0,feb_24_uncertainty2.5E-03_s1080_1E+00_5E-03,bi_shuffle,0.2017451924166316,217.90897308641976,uncertainty
14118,21.0,feb_24_uncertainty2.5E-03_s1080_1E+00_5E-03,bi_shuffle,0.2196703705538348,217.90897308641976,uncertainty
14119,21.0,feb_24_uncertainty2.5E-03_s1080_1E+00_5E-03,bi_shuffle,0.2308965808684466,217.90897308641976,uncertainty
14120,21.0,feb_24_uncertainty2.5E-03_s1080_1E+00_5E-03,bi_shuffle,0.2204164538346208,217.90897308641976,uncertainty
14121,21.0,feb_24_uncertainty2.5E-03_s1080_1E+00_5E-03,bi_shuffle,0.1990909585311722,217.90897308641976,uncertainty
14122,21.0,feb_24_uncertainty2.5E-03_s1080_1E+00_5E-03,bi_shuffle,0.2076041091226143,217.90897308641976,uncertainty
14123,21.0,feb_24_uncertainty2.5E-03_s1080_1E+00_5E-03,bi_shuffle,0.2261987375985818,217.90897308641976,uncertainty
3872,1.0,mar_15_pe4.3E-01_s1010_2E-02_5E+00,bi,0.3301202928532439,9.992520481481481,pe
3883,21.0,mar_15_pe4.3E-01_s1010_2E-02_5E+00,bi,0.3654276534785512,217.90897308641976,pe
3894,51.0,mar_15_pe4.3E-01_s1010_2E-02_5E+00,bi,0.3765548917061899,515.8589974320988,pe
3905,41.0,mar_15_pe4.3E-01_s1010_2E-02_5E+00,bi,0.371812812818304,419.91400145679006,pe
3916,11.0,mar_15_pe4.3E-01_s1010_2E-02_5E+00,bi,0.3317259964676948,114.45198767901233,pe
3927,71.0,mar_15_pe4.3E-01_s1010_2E-02_5E+00,bi,0.3570986225600531,725.8009111234568,pe
3938,61.0,mar_15_pe4.3E-01_s1010_2E-02_5E+00,bi,0.3646985949286323,625.3894313086419,pe
3949,91.0,mar_15_pe4.3E-01_s1010_2E-02_5E+00,bi,0.3368962141425433,923.0986329506175,pe
3960,81.0,mar_15_pe4.3E-01_s1010_2E-02_5E+00,bi,0.3407242651492812,826.7978039259258,pe
3971,101.0,mar_15_pe4.3E-01_s1010_2E-02_5E+00,bi,0.3563194659624338,1033.6255435555556,pe
3982,31.0,mar_15_pe4.3E-01_s1010_2E-02_5E+00,bi,0.3399282415730471,318.0342232839506,pe
3993,11.0,mar_15_pe4.3E-01_s1020_2E-02_5E+00,bi,0.3772455284250529,114.45198767901233,pe
4004,1.0,mar_15_pe4.3E-01_s1020_2E-02_5E+00,bi,0.3516716398341747,9.992520481481481,pe
4015,71.0,mar_15_pe4.3E-01_s1020_2E-02_5E+00,bi,0.3456321457861467,725.8009111234568,pe
4026,41.0,mar_15_pe4.3E-01_s1020_2E-02_5E+00,bi,0.3810971435972234,419.91400145679006,pe
4037,81.0,mar_15_pe4.3E-01_s1020_2E-02_5E+00,bi,0.3569756781877565,826.7978039259258,pe
4048,31.0,mar_15_pe4.3E-01_s1020_2E-02_5E+00,bi,0.3473675251382405,318.0342232839506,pe
4059,101.0,mar_15_pe4.3E-01_s1020_2E-02_5E+00,bi,0.3530719711955514,1033.6255435555556,pe
4070,61.0,mar_15_pe4.3E-01_s1020_2E-02_5E+00,bi,0.3491877937871919,625.3894313086419,pe
4081,21.0,mar_15_pe4.3E-01_s1020_2E-02_5E+00,bi,0.3715126107846211,217.90897308641976,pe
4092,51.0,mar_15_pe4.3E-01_s1020_2E-02_5E+00,bi,0.3596037574531219,515.8589974320988,pe
4103,91.0,mar_15_pe4.3E-01_s1020_2E-02_5E+00,bi,0.3605680321067757,923.0986329506175,pe
4114,41.0,mar_15_pe4.3E-01_s1030_2E-02_5E+00,bi,0.3615384144670092,419.91400145679006,pe
4125,71.0,mar_15_pe4.3E-01_s1030_2E-02_5E+00,bi,0.3722822057028707,725.8009111234568,pe
4136,1.0,mar_15_pe4.3E-01_s1030_2E-02_5E+00,bi,0.3303582176388981,9.992520481481481,pe
4147,91.0,mar_15_pe4.3E-01_s1030_2E-02_5E+00,bi,0.3661541479239906,923.0986329506175,pe
4158,101.0,mar_15_pe4.3E-01_s1030_2E-02_5E+00,bi,0.3632021919429054,1033.6255435555556,pe
4169,31.0,mar_15_pe4.3E-01_s1030_2E-02_5E+00,bi,0.3519290077647229,318.0342232839506,pe
4180,51.0,mar_15_pe4.3E-01_s1030_2E-02_5E+00,bi,0.3780589224658409,515.8589974320988,pe
4191,81.0,mar_15_pe4.3E-01_s1030_2E-02_5E+00,bi,0.3568162929831673,826.7978039259258,pe
4202,21.0,mar_15_pe4.3E-01_s1030_2E-02_5E+00,bi,0.3605715014936344,217.90897308641976,pe
4213,11.0,mar_15_pe4.3E-01_s1030_2E-02_5E+00,bi,0.3506699740027286,114.45198767901233,pe
4224,61.0,mar_15_pe4.3E-01_s1030_2E-02_5E+00,bi,0.3766269185297098,625.3894313086419,pe
4235,1.0,mar_15_pe4.3E-01_s1040_2E-02_5E+00,bi,0.3333390398076513,9.992520481481481,pe
4246,51.0,mar_15_pe4.3E-01_s1040_2E-02_5E+00,bi,0.3492208345559527,515.8589974320988,pe
4257,61.0,mar_15_pe4.3E-01_s1040_2E-02_5E+00,bi,0.3657303587768246,625.3894313086419,pe
4268,11.0,mar_15_pe4.3E-01_s1040_2E-02_5E+00,bi,0.3413685654049939,114.45198767901233,pe
4279,71.0,mar_15_pe4.3E-01_s1040_2E-02_5E+00,bi,0.353952038565902,725.8009111234568,pe
4290,91.0,mar_15_pe4.3E-01_s1040_2E-02_5E+00,bi,0.3521444478507756,923.0986329506175,pe
4301,31.0,mar_15_pe4.3E-01_s1040_2E-02_5E+00,bi,0.3658263669879161,318.0342232839506,pe
4312,41.0,mar_15_pe4.3E-01_s1040_2E-02_5E+00,bi,0.3418916802963143,419.91400145679006,pe
4323,21.0,mar_15_pe4.3E-01_s1040_2E-02_5E+00,bi,0.3586061759439574,217.90897308641976,pe
4334,101.0,mar_15_pe4.3E-01_s1040_2E-02_5E+00,bi,0.3366536568187359,1033.6255435555556,pe
4345,81.0,mar_15_pe4.3E-01_s1040_2E-02_5E+00,bi,0.3656640008882297,826.7978039259258,pe
4356,11.0,mar_15_pe4.3E-01_s1050_2E-02_5E+00,bi,0.3641644532236843,114.45198767901233,pe
4367,41.0,mar_15_pe4.3E-01_s1050_2E-02_5E+00,bi,0.3485943168352357,419.91400145679006,pe
4378,81.0,mar_15_pe4.3E-01_s1050_2E-02_5E+00,bi,0.3611163414060372,826.7978039259258,pe
4389,21.0,mar_15_pe4.3E-01_s1050_2E-02_5E+00,bi,0.3215044414166304,217.90897308641976,pe
4400,31.0,mar_15_pe4.3E-01_s1050_2E-02_5E+00,bi,0.3498391756656493,318.0342232839506,pe
4411,1.0,mar_15_pe4.3E-01_s1050_2E-02_5E+00,bi,0.3461724773867713,9.992520481481481,pe
4422,101.0,mar_15_pe4.3E-01_s1050_2E-02_5E+00,bi,0.3309093685641898,1033.6255435555556,pe
4433,91.0,mar_15_pe4.3E-01_s1050_2E-02_5E+00,bi,0.3517165739292769,923.0986329506175,pe
4444,51.0,mar_15_pe4.3E-01_s1050_2E-02_5E+00,bi,0.345936623666518,515.8589974320988,pe
4455,71.0,mar_15_pe4.3E-01_s1050_2E-02_5E+00,bi,0.3530322229839853,725.8009111234568,pe
4466,61.0,mar_15_pe4.3E-01_s1050_2E-02_5E+00,bi,0.3527760526604023,625.3894313086419,pe
4477,11.0,mar_15_pe4.3E-01_s1060_2E-02_5E+00,bi,0.3485209320771897,114.45198767901233,pe
4488,21.0,mar_15_pe4.3E-01_s1060_2E-02_5E+00,bi,0.3620888825061741,217.90897308641976,pe
4499,61.0,mar_15_pe4.3E-01_s1060_2E-02_5E+00,bi,0.3574394543252439,625.3894313086419,pe
4510,91.0,mar_15_pe4.3E-01_s1060_2E-02_5E+00,bi,0.3717205179412592,923.0986329506175,pe
4521,101.0,mar_15_pe4.3E-01_s1060_2E-02_5E+00,bi,0.3658942425661778,1033.6255435555556,pe
4532,81.0,mar_15_pe4.3E-01_s1060_2E-02_5E+00,bi,0.3507759742314205,826.7978039259258,pe
4543,31.0,mar_15_pe4.3E-01_s1060_2E-02_5E+00,bi,0.3818991423659404,318.0342232839506,pe
4554,41.0,mar_15_pe4.3E-01_s1060_2E-02_5E+00,bi,0.3660477213493797,419.91400145679006,pe
4565,51.0,mar_15_pe4.3E-01_s1060_2E-02_5E+00,bi,0.3418719224678656,515.8589974320988,pe
4576,71.0,mar_15_pe4.3E-01_s1060_2E-02_5E+00,bi,0.3628248135125627,725.8009111234568,pe
4587,1.0,mar_15_pe4.3E-01_s1060_2E-02_5E+00,bi,0.3648374272910212,9.992520481481481,pe
4598,71.0,mar_15_pe4.3E-01_s1070_2E-02_5E+00,bi,0.3581047394416616,725.8009111234568,pe
4609,11.0,mar_15_pe4.3E-01_s1070_2E-02_5E+00,bi,0.3521453569955941,114.45198767901233,pe
4620,1.0,mar_15_pe4.3E-01_s1070_2E-02_5E+00,bi,0.3592944863829897,9.992520481481481,pe
4631,41.0,mar_15_pe4.3E-01_s1070_2E-02_5E+00,bi,0.3423665835388252,419.91400145679006,pe
4642,51.0,mar_15_pe4.3E-01_s1070_2E-02_5E+00,bi,0.3823882588642183,515.8589974320988,pe
4653,101.0,mar_15_pe4.3E-01_s1070_2E-02_5E+00,bi,0.3441698256624428,1033.6255435555556,pe
4664,81.0,mar_15_pe4.3E-01_s1070_2E-02_5E+00,bi,0.3488311776848889,826.7978039259258,pe
4675,21.0,mar_15_pe4.3E-01_s1070_2E-02_5E+00,bi,0.3587004190190343,217.90897308641976,pe
4686,61.0,mar_15_pe4.3E-01_s1070_2E-02_5E+00,bi,0.3639057950387915,625.3894313086419,pe
4697,31.0,mar_15_pe4.3E-01_s1070_2E-02_5E+00,bi,0.3615947076659266,318.0342232839506,pe
4708,91.0,mar_15_pe4.3E-01_s1070_2E-02_5E+00,bi,0.3596923473812267,923.0986329506175,pe
4719,71.0,mar_15_pe4.3E-01_s1080_2E-02_5E+00,bi,0.3538588913539242,725.8009111234568,pe
4730,11.0,mar_15_pe4.3E-01_s1080_2E-02_5E+00,bi,0.3431123042208154,114.45198767901233,pe
4741,41.0,mar_15_pe4.3E-01_s1080_2E-02_5E+00,bi,0.3387188590220695,419.91400145679006,pe
4752,21.0,mar_15_pe4.3E-01_s1080_2E-02_5E+00,bi,0.3403863538348839,217.90897308641976,pe
4763,81.0,mar_15_pe4.3E-01_s1080_2E-02_5E+00,bi,0.3789088935508327,826.7978039259258,pe
4774,91.0,mar_15_pe4.3E-01_s1080_2E-02_5E+00,bi,0.3644564657675679,923.0986329506175,pe
4785,51.0,mar_15_pe4.3E-01_s1080_2E-02_5E+00,bi,0.3761324123970233,515.8589974320988,pe
4796,61.0,mar_15_pe4.3E-01_s1080_2E-02_5E+00,bi,0.3566663045747804,625.3894313086419,pe
4807,101.0,mar_15_pe4.3E-01_s1080_2E-02_5E+00,bi,0.346736599761404,1033.6255435555556,pe
4818,31.0,mar_15_pe4.3E-01_s1080_2E-02_5E+00,bi,0.328694522148831,318.0342232839506,pe
4829,1.0,mar_15_pe4.3E-01_s1080_2E-02_5E+00,bi,0.3628392195104324,9.992520481481481,pe
17028,1.0,mar_15_pe4.3E-01_s1010_2E-02_5E+00,bi_shuffle,,9.992520481481481,pe
17029,1.0,mar_15_pe4.3E-01_s1010_2E-02_5E+00,bi_shuffle,0.2226553501903471,9.992520481481481,pe
17030,1.0,mar_15_pe4.3E-01_s1010_2E-02_5E+00,bi_shuffle,0.2011251393881338,9.992520481481481,pe
17031,1.0,mar_15_pe4.3E-01_s1010_2E-02_5E+00,bi_shuffle,0.2336683621577108,9.992520481481481,pe
17032,1.0,mar_15_pe4.3E-01_s1010_2E-02_5E+00,bi_shuffle,0.1832113154031719,9.992520481481481,pe
17033,1.0,mar_15_pe4.3E-01_s1010_2E-02_5E+00,bi_shuffle,0.2007036575024812,9.992520481481481,pe
17034,1.0,mar_15_pe4.3E-01_s1010_2E-02_5E+00,bi_shuffle,0.2291813258049839,9.992520481481481,pe
17035,1.0,mar_15_pe4.3E-01_s1010_2E-02_5E+00,bi_shuffle,0.2067287844199595,9.992520481481481,pe
17036,1.0,mar_15_pe4.3E-01_s1010_2E-02_5E+00,bi_shuffle,0.2063737414797158,9.992520481481481,pe
17037,1.0,mar_15_pe4.3E-01_s1010_2E-02_5E+00,bi_shuffle,0.2198716252391495,9.992520481481481,pe
17038,1.0,mar_15_pe4.3E-01_s1010_2E-02_5E+00,bi_shuffle,0.2543612036222757,9.992520481481481,pe
17039,21.0,mar_15_pe4.3E-01_s1010_2E-02_5E+00,bi_shuffle,,217.90897308641976,pe
17040,21.0,mar_15_pe4.3E-01_s1010_2E-02_5E+00,bi_shuffle,0.2278611463445228,217.90897308641976,pe
17041,21.0,mar_15_pe4.3E-01_s1010_2E-02_5E+00,bi_shuffle,0.2064610465908551,217.90897308641976,pe
17042,21.0,mar_15_pe4.3E-01_s1010_2E-02_5E+00,bi_shuffle,0.2208799681365653,217.90897308641976,pe
17043,21.0,mar_15_pe4.3E-01_s1010_2E-02_5E+00,bi_shuffle,0.2357619639156112,217.90897308641976,pe
17044,21.0,mar_15_pe4.3E-01_s1010_2E-02_5E+00,bi_shuffle,0.2190796135615356,217.90897308641976,pe
17045,21.0,mar_15_pe4.3E-01_s1010_2E-02_5E+00,bi_shuffle,0.2389229208983231,217.90897308641976,pe
17046,21.0,mar_15_pe4.3E-01_s1010_2E-02_5E+00,bi_shuffle,0.2461534844291938,217.90897308641976,pe
17047,21.0,mar_15_pe4.3E-01_s1010_2E-02_5E+00,bi_shuffle,0.2338905025717493,217.90897308641976,pe
17048,21.0,mar_15_pe4.3E-01_s1010_2E-02_5E+00,bi_shuffle,0.2277788248233715,217.90897308641976,pe
17049,21.0,mar_15_pe4.3E-01_s1010_2E-02_5E+00,bi_shuffle,0.2269875094705307,217.90897308641976,pe
17050,51.0,mar_15_pe4.3E-01_s1010_2E-02_5E+00,bi_shuffle,,515.8589974320988,pe
17051,51.0,mar_15_pe4.3E-01_s1010_2E-02_5E+00,bi_shuffle,0.2129489776825382,515.8589974320988,pe
17052,51.0,mar_15_pe4.3E-01_s1010_2E-02_5E+00,bi_shuffle,0.2366984202350611,515.8589974320988,pe
17053,51.0,mar_15_pe4.3E-01_s1010_2E-02_5E+00,bi_shuffle,0.2260567614740523,515.8589974320988,pe
17054,51.0,mar_15_pe4.3E-01_s1010_2E-02_5E+00,bi_shuffle,0.2236192122998144,515.8589974320988,pe
17055,51.0,mar_15_pe4.3E-01_s1010_2E-02_5E+00,bi_shuffle,0.2236251470293417,515.8589974320988,pe
17056,51.0,mar_15_pe4.3E-01_s1010_2E-02_5E+00,bi_shuffle,0.2250144710635331,515.8589974320988,pe
17057,51.0,mar_15_pe4.3E-01_s1010_2E-02_5E+00,bi_shuffle,0.2232558613196602,515.8589974320988,pe
17058,51.0,mar_15_pe4.3E-01_s1010_2E-02_5E+00,bi_shuffle,0.2252199329802593,515.8589974320988,pe
17059,51.0,mar_15_pe4.3E-01_s1010_2E-02_5E+00,bi_shuffle,0.2305761807232283,515.8589974320988,pe
17060,51.0,mar_15_pe4.3E-01_s1010_2E-02_5E+00,bi_shuffle,0.2247954028677207,515.8589974320988,pe
17061,41.0,mar_15_pe4.3E-01_s1010_2E-02_5E+00,bi_shuffle,,419.91400145679006,pe
17062,41.0,mar_15_pe4.3E-01_s1010_2E-02_5E+00,bi_shuffle,0.2384022368892159,419.91400145679006,pe
17063,41.0,mar_15_pe4.3E-01_s1010_2E-02_5E+00,bi_shuffle,0.2257023125383149,419.91400145679006,pe
17064,41.0,mar_15_pe4.3E-01_s1010_2E-02_5E+00,bi_shuffle,0.2365319791376337,419.91400145679006,pe
17065,41.0,mar_15_pe4.3E-01_s1010_2E-02_5E+00,bi_shuffle,0.2237460956197768,419.91400145679006,pe
17066,41.0,mar_15_pe4.3E-01_s1010_2E-02_5E+00,bi_shuffle,0.2321324898244093,419.91400145679006,pe
17067,41.0,mar_15_pe4.3E-01_s1010_2E-02_5E+00,bi_shuffle,0.2230011786157957,419.91400145679006,pe
17068,41.0,mar_15_pe4.3E-01_s1010_2E-02_5E+00,bi_shuffle,0.2453325641523683,419.91400145679006,pe
17069,41.0,mar_15_pe4.3E-01_s1010_2E-02_5E+00,bi_shuffle,0.2182651466145835,419.91400145679006,pe
17070,41.0,mar_15_pe4.3E-01_s1010_2E-02_5E+00,bi_shuffle,0.2416486890604968,419.91400145679006,pe
17071,41.0,mar_15_pe4.3E-01_s1010_2E-02_5E+00,bi_shuffle,0.2291946646517545,419.91400145679006,pe
17072,11.0,mar_15_pe4.3E-01_s1010_2E-02_5E+00,bi_shuffle,,114.45198767901233,pe
17073,11.0,mar_15_pe4.3E-01_s1010_2E-02_5E+00,bi_shuffle,0.2143547554669235,114.45198767901233,pe
17074,11.0,mar_15_pe4.3E-01_s1010_2E-02_5E+00,bi_shuffle,0.2229779566288387,114.45198767901233,pe
17075,11.0,mar_15_pe4.3E-01_s1010_2E-02_5E+00,bi_shuffle,0.2179049179064236,114.45198767901233,pe
17076,11.0,mar_15_pe4.3E-01_s1010_2E-02_5E+00,bi_shuffle,0.2271707410952666,114.45198767901233,pe
17077,11.0,mar_15_pe4.3E-01_s1010_2E-02_5E+00,bi_shuffle,0.2275746644310645,114.45198767901233,pe
17078,11.0,mar_15_pe4.3E-01_s1010_2E-02_5E+00,bi_shuffle,0.2288799343656963,114.45198767901233,pe
17079,11.0,mar_15_pe4.3E-01_s1010_2E-02_5E+00,bi_shuffle,0.2175951770425916,114.45198767901233,pe
17080,11.0,mar_15_pe4.3E-01_s1010_2E-02_5E+00,bi_shuffle,0.2095053775667257,114.45198767901233,pe
17081,11.0,mar_15_pe4.3E-01_s1010_2E-02_5E+00,bi_shuffle,0.2368789359249247,114.45198767901233,pe
17082,11.0,mar_15_pe4.3E-01_s1010_2E-02_5E+00,bi_shuffle,0.2364029225896603,114.45198767901233,pe
17083,71.0,mar_15_pe4.3E-01_s1010_2E-02_5E+00,bi_shuffle,,725.8009111234568,pe
17084,71.0,mar_15_pe4.3E-01_s1010_2E-02_5E+00,bi_shuffle,0.2447994109506789,725.8009111234568,pe
17085,71.0,mar_15_pe4.3E-01_s1010_2E-02_5E+00,bi_shuffle,0.2262705107606318,725.8009111234568,pe
17086,71.0,mar_15_pe4.3E-01_s1010_2E-02_5E+00,bi_shuffle,0.2363759554829311,725.8009111234568,pe
17087,71.0,mar_15_pe4.3E-01_s1010_2E-02_5E+00,bi_shuffle,0.2159225307276658,725.8009111234568,pe
17088,71.0,mar_15_pe4.3E-01_s1010_2E-02_5E+00,bi_shuffle,0.2209774647166523,725.8009111234568,pe
17089,71.0,mar_15_pe4.3E-01_s1010_2E-02_5E+00,bi_shuffle,0.2178076059223984,725.8009111234568,pe
17090,71.0,mar_15_pe4.3E-01_s1010_2E-02_5E+00,bi_shuffle,0.2023075251938007,725.8009111234568,pe
